User,Artist,Plays
User 679,placebo,2841
User 679,joy division,1969
User 679,depeche mode,1793
User 679,marilyn manson,1732
User 679,tool,1695
User 679,pink floyd,1395
User 679,tom waits,1348
User 679,interpol,1337
User 679,david bowie,1142
User 679,porcupine tree,1121
User 680,sonata arctica,14558
User 680,rammstein,8414
User 680,ac/dc,4514
User 680,the prodigy,310
User 680,iron maiden,282
User 681,megadeth,5285
User 681,in flames,3066
User 681,porcupine tree,2924
User 681,red hot chili peppers,2640
User 681,queen,2598
User 681,opeth,2225
User 681,dream theater,2097
User 681,muse,1872
User 681,system of a down,1866
User 681,metallica,1385
User 681,children of bodom,681
User 681,iron maiden,530
User 681,disturbed,502
User 681,my chemical romance,387
User 682,dream theater,4849
User 682,metallica,3748
User 682,in flames,1638
User 682,pink floyd,1577
User 682,led zeppelin,1544
User 682,iron maiden,1473
User 682,queen,1333
User 682,megadeth,1198
User 682,red hot chili peppers,1179
User 682,opeth,1007
User 682,linkin park,934
User 682,the beatles,847
User 682,tool,813
User 682,oasis,766
User 682,evanescence,759
User 682,porcupine tree,730
User 682,muse,696
User 682,the doors,684
User 682,a perfect circle,611
User 682,placebo,568
User 682,radiohead,556
User 682,u2,548
User 683,modest mouse,6316
User 683,pink floyd,4328
User 683,the beatles,3481
User 683,led zeppelin,2991
User 683,radiohead,2572
User 683,david bowie,1329
User 683,red hot chili peppers,1077
User 683,pixies,852
User 683,elliott smith,679
User 683,nirvana,626
User 683,the shins,480
User 683,the rolling stones,479
User 683,bob dylan,384
User 683,the smashing pumpkins,378
User 683,coldplay,366
User 683,the doors,342
User 683,beck,329
User 683,the smiths,323
User 683,the cure,294
User 683,gorillaz,232
User 683,queen,189
User 684,nirvana,14523
User 684,air,3427
User 684,pink floyd,3235
User 684,the doors,2180
User 684,queen,1339
User 684,pearl jam,894
User 684,bob dylan,721
User 684,björk,719
User 684,r.e.m.,373
User 684,the beatles,343
User 684,johnny cash,291
User 685,the rolling stones,11043
User 685,the beatles,8953
User 685,daft punk,7188
User 685,led zeppelin,852
User 686,radiohead,6341
User 686,sufjan stevens,6193
User 686,elliott smith,3294
User 686,the white stripes,2492
User 686,the shins,1697
User 686,pixies,1465
User 686,kings of leon,1303
User 686,the beatles,1300
User 686,the strokes,1105
User 686,modest mouse,1082
User 686,interpol,901
User 686,coldplay,856
User 687,madonna,17218
User 687,britney spears,1922
User 687,bloc party,1917
User 687,david bowie,1461
User 687,placebo,1060
User 687,arctic monkeys,935
User 687,the killers,798
User 687,tori amos,788
User 687,the kooks,554
User 687,arcade fire,491
User 687,amy winehouse,296
User 687,the clash,290
User 687,moby,155
User 687,coldplay,125
User 688,tool,3691
User 688,a perfect circle,2173
User 688,metallica,1883
User 688,nirvana,1757
User 688,moby,1594
User 688,avril lavigne,1473
User 688,queens of the stone age,1266
User 688,muse,1196
User 688,massive attack,1175
User 688,björk,1114
User 688,radiohead,1103
User 688,tori amos,1057
User 688,koЯn,948
User 688,rage against the machine,905
User 688,nightwish,871
User 688,porcupine tree,836
User 688,evanescence,781
User 688,portishead,761
User 688,pearl jam,736
User 688,disturbed,710
User 688,queen,700
User 688,the white stripes,645
User 688,foo fighters,609
User 689,rammstein,7891
User 689,disturbed,6482
User 689,the offspring,3737
User 689,linkin park,3010
User 689,moby,2177
User 689,metallica,1535
User 689,red hot chili peppers,1060
User 689,eminem,936
User 689,nirvana,594
User 689,oasis,541
User 690,nightwish,2490
User 690,iron maiden,2384
User 690,system of a down,2340
User 690,metallica,2225
User 690,dream theater,2178
User 690,rammstein,1908
User 690,children of bodom,1692
User 690,marilyn manson,1590
User 690,koЯn,1450
User 690,slipknot,1394
User 690,evanescence,1101
User 690,pink floyd,1089
User 690,red hot chili peppers,1072
User 690,led zeppelin,1070
User 690,green day,829
User 690,ac/dc,719
User 690,bad religion,654
User 690,the offspring,638
User 690,nine inch nails,622
User 690,r.e.m.,516
User 691,u2,26029
User 691,foo fighters,462
User 691,coldplay,336
User 691,the cure,310
User 691,the killers,173
User 691,joy division,154
User 691,r.e.m.,152
User 691,death cab for cutie,151
User 691,paramore,128
User 691,led zeppelin,62
User 692,linkin park,2908
User 692,björk,2688
User 692,nightwish,2606
User 692,my chemical romance,2256
User 692,system of a down,1850
User 692,evanescence,1690
User 692,the offspring,1437
User 692,red hot chili peppers,1266
User 692,the killers,1165
User 692,koЯn,1097
User 692,arctic monkeys,1094
User 692,paramore,975
User 692,sonata arctica,971
User 692,blink-182,970
User 692,muse,925
User 692,coldplay,870
User 692,the white stripes,830
User 692,eminem,805
User 692,nirvana,767
User 692,green day,755
User 693,death cab for cutie,6625
User 693,placebo,4902
User 693,coldplay,2606
User 693,red hot chili peppers,1997
User 693,bright eyes,1862
User 693,foo fighters,1619
User 693,sigur rós,1276
User 693,the smiths,1032
User 693,the cure,953
User 693,u2,925
User 693,the kooks,904
User 693,koЯn,865
User 693,tegan and sara,839
User 693,moby,814
User 693,kings of leon,692
User 694,metallica,6908
User 694,pink floyd,5066
User 694,bad religion,2601
User 694,nirvana,2079
User 694,iron maiden,1801
User 694,marilyn manson,1719
User 694,daft punk,1468
User 694,the beatles,1202
User 694,in flames,1126
User 694,rage against the machine,961
User 694,rammstein,891
User 694,the offspring,503
User 694,green day,458
User 694,ac/dc,435
User 694,nine inch nails,350
User 694,slipknot,341
User 695,the doors,5670
User 695,the beatles,5460
User 695,marilyn manson,3707
User 695,ramones,2360
User 695,koЯn,2168
User 695,led zeppelin,1793
User 695,metallica,1290
User 695,red hot chili peppers,1172
User 695,system of a down,1054
User 695,pixies,581
User 695,u2,534
User 695,nine inch nails,458
User 695,the white stripes,443
User 695,placebo,411
User 695,r.e.m.,404
User 695,muse,396
User 696,radiohead,14945
User 696,interpol,2904
User 696,queens of the stone age,2079
User 696,bloc party,1383
User 696,muse,1280
User 696,nofx,1181
User 696,portishead,849
User 696,kanye west,773
User 696,nine inch nails,679
User 696,placebo,671
User 696,arcade fire,628
User 696,koЯn,528
User 697,pink floyd,3881
User 697,the smashing pumpkins,3550
User 697,the beatles,3416
User 697,red hot chili peppers,2439
User 697,radiohead,1961
User 697,queens of the stone age,1911
User 697,nine inch nails,1612
User 697,led zeppelin,1515
User 697,daft punk,1480
User 697,pixies,1393
User 697,rage against the machine,1263
User 697,system of a down,1020
User 697,nirvana,760
User 697,the white stripes,723
User 697,the doors,489
User 697,tool,477
User 698,blink-182,13666
User 698,the killers,5764
User 698,the beatles,5652
User 698,arctic monkeys,695
User 698,britney spears,581
User 698,amy winehouse,351
User 698,kanye west,341
User 698,avril lavigne,269
User 698,kings of leon,179
User 698,green day,147
User 698,fall out boy,132
User 698,arcade fire,107
User 699,boards of canada,6305
User 699,the doors,5956
User 699,led zeppelin,4348
User 699,the beatles,2502
User 699,nine inch nails,1847
User 699,the rolling stones,1496
User 699,pink floyd,1303
User 699,radiohead,1298
User 699,nirvana,1127
User 699,ac/dc,945
User 699,incubus,757
User 700,kings of leon,3595
User 700,sigur rós,2325
User 700,bloc party,2119
User 700,the killers,1915
User 700,interpol,1841
User 700,the strokes,1718
User 700,arcade fire,1647
User 700,johnny cash,1550
User 700,oasis,1496
User 700,air,1164
User 700,madonna,1057
User 700,radiohead,1024
User 700,the rolling stones,1023
User 700,coldplay,1009
User 700,the kooks,963
User 700,bright eyes,926
User 700,bob dylan,876
User 700,daft punk,817
User 700,moby,804
User 701,arctic monkeys,12278
User 701,the strokes,6438
User 701,system of a down,2491
User 701,led zeppelin,2035
User 701,metallica,948
User 701,the kooks,705
User 701,blink-182,505
User 701,incubus,450
User 701,fall out boy,373
User 701,queens of the stone age,324
User 701,the killers,271
User 701,the beatles,266
User 701,kings of leon,264
User 701,franz ferdinand,253
User 701,the white stripes,104
User 701,megadeth,61
User 701,foo fighters,51
User 701,disturbed,50
User 702,the beatles,9806
User 702,red hot chili peppers,3385
User 702,queen,2623
User 702,the cure,2077
User 702,modest mouse,1522
User 702,the rolling stones,1357
User 702,the white stripes,1316
User 702,ac/dc,1223
User 702,beck,945
User 702,eminem,872
User 702,rage against the machine,698
User 702,linkin park,632
User 702,daft punk,406
User 702,led zeppelin,355
User 702,joy division,354
User 702,franz ferdinand,294
User 703,interpol,3008
User 703,the clash,2669
User 703,the beatles,2452
User 703,tegan and sara,2195
User 703,r.e.m.,1977
User 703,tori amos,1460
User 703,pixies,1423
User 703,muse,1246
User 703,björk,1130
User 703,coldplay,1123
User 703,the smiths,1001
User 703,david bowie,973
User 703,metallica,793
User 703,ac/dc,713
User 703,the prodigy,671
User 703,kings of leon,599
User 703,rage against the machine,593
User 703,gorillaz,574
User 703,portishead,567
User 703,led zeppelin,548
User 703,the cure,485
User 703,depeche mode,479
User 703,iron maiden,430
User 703,nine inch nails,391
User 703,nirvana,365
User 704,queens of the stone age,9707
User 704,jack johnson,3869
User 704,gorillaz,3146
User 704,johnny cash,2030
User 704,tool,2024
User 704,system of a down,1769
User 704,a perfect circle,1727
User 704,led zeppelin,1333
User 704,kings of leon,627
User 704,ac/dc,573
User 704,pearl jam,535
User 704,incubus,510
User 705,radiohead,8646
User 705,modest mouse,3318
User 705,björk,2610
User 705,pixies,1386
User 705,queens of the stone age,1135
User 705,the smashing pumpkins,970
User 705,foo fighters,912
User 705,interpol,879
User 705,sigur rós,817
User 705,tool,800
User 705,moby,780
User 705,bloc party,776
User 705,nirvana,743
User 705,coldplay,655
User 705,the prodigy,604
User 705,system of a down,582
User 705,franz ferdinand,541
User 705,massive attack,484
User 705,a perfect circle,421
User 705,portishead,390
User 705,nine inch nails,387
User 706,children of bodom,8349
User 706,in flames,7409
User 706,nightwish,6982
User 706,rammstein,4310
User 706,disturbed,677
User 706,sonata arctica,85
User 707,tool,11077
User 707,a perfect circle,4657
User 707,system of a down,2241
User 707,in flames,1656
User 707,marilyn manson,1513
User 707,children of bodom,1326
User 707,disturbed,1218
User 707,koЯn,940
User 707,rammstein,807
User 707,rage against the machine,658
User 707,nine inch nails,580
User 707,opeth,572
User 707,slipknot,551
User 708,metallica,5529
User 708,in flames,3653
User 708,koЯn,3059
User 708,system of a down,3001
User 708,disturbed,2620
User 708,rammstein,2166
User 708,the offspring,1862
User 708,children of bodom,1430
User 708,nightwish,1390
User 708,green day,1063
User 708,ac/dc,830
User 708,the prodigy,476
User 708,opeth,386
User 708,marilyn manson,326
User 709,the smashing pumpkins,3584
User 709,the smiths,3435
User 709,radiohead,3107
User 709,joy division,3026
User 709,belle and sebastian,2878
User 709,boards of canada,2708
User 709,elliott smith,1938
User 709,u2,1624
User 709,death cab for cutie,1586
User 709,bright eyes,1256
User 709,r.e.m.,1234
User 709,the beatles,790
User 709,interpol,623
User 710,red hot chili peppers,20505
User 710,jack johnson,2678
User 710,ac/dc,897
User 710,led zeppelin,749
User 710,the offspring,719
User 710,arctic monkeys,571
User 710,the killers,430
User 710,the cure,232
User 710,kanye west,185
User 710,rise against,182
User 710,green day,154
User 710,oasis,151
User 710,elliott smith,134
User 710,the kooks,103
User 710,u2,99
User 711,nine inch nails,7022
User 711,radiohead,2626
User 711,koЯn,2169
User 711,coldplay,2081
User 711,death cab for cutie,1961
User 711,a perfect circle,1725
User 711,muse,1701
User 711,sigur rós,1213
User 711,tool,1059
User 711,depeche mode,963
User 711,massive attack,672
User 711,linkin park,633
User 711,incubus,621
User 711,u2,586
User 711,björk,548
User 711,queens of the stone age,500
User 711,nirvana,492
User 711,slipknot,486
User 711,moby,368
User 711,placebo,353
User 712,modest mouse,13486
User 712,the beatles,3527
User 712,the white stripes,3453
User 712,david bowie,3115
User 712,tori amos,1346
User 712,beck,832
User 712,pixies,598
User 712,the smashing pumpkins,498
User 712,björk,479
User 712,led zeppelin,444
User 713,metallica,12538
User 713,megadeth,7771
User 713,opeth,2049
User 713,children of bodom,1552
User 713,in flames,1288
User 713,foo fighters,1056
User 713,sonata arctica,835
User 713,rammstein,688
User 714,the strokes,4440
User 714,radiohead,3141
User 714,bad religion,1949
User 714,the clash,1575
User 714,pixies,1549
User 714,the smashing pumpkins,1488
User 714,placebo,1418
User 714,arctic monkeys,1406
User 714,jack johnson,1404
User 714,red hot chili peppers,1358
User 714,the killers,1334
User 714,nofx,1294
User 714,johnny cash,1004
User 714,the white stripes,769
User 714,moby,658
User 714,ramones,575
User 714,foo fighters,467
User 714,interpol,439
User 714,daft punk,404
User 714,kings of leon,373
User 714,coldplay,364
User 714,björk,363
User 715,incubus,10530
User 715,the shins,4013
User 715,pearl jam,2854
User 715,led zeppelin,1925
User 715,foo fighters,1513
User 715,red hot chili peppers,1374
User 715,bloc party,1014
User 715,coldplay,992
User 715,rage against the machine,779
User 715,nirvana,668
User 715,the killers,571
User 715,jack johnson,564
User 715,the doors,524
User 715,kings of leon,448
User 716,pink floyd,8004
User 716,the beatles,6899
User 716,the shins,1689
User 716,belle and sebastian,1671
User 716,the doors,1357
User 716,radiohead,1112
User 716,bob dylan,1033
User 716,jack johnson,981
User 716,gorillaz,898
User 716,coldplay,710
User 716,led zeppelin,583
User 716,the white stripes,567
User 716,queen,518
User 716,death cab for cutie,469
User 716,muse,425
User 716,u2,384
User 716,kings of leon,182
User 716,daft punk,181
User 716,r.e.m.,52
User 716,david bowie,24
User 716,queens of the stone age,22
User 717,radiohead,7162
User 717,muse,7119
User 717,system of a down,4123
User 717,coldplay,1898
User 717,linkin park,1797
User 717,rammstein,1632
User 717,red hot chili peppers,1316
User 717,a perfect circle,926
User 717,tool,700
User 717,slipknot,511
User 717,green day,203
User 717,nine inch nails,112
User 717,franz ferdinand,106
User 717,tori amos,70
User 717,the killers,67
User 718,depeche mode,4171
User 718,radiohead,4017
User 718,muse,2514
User 718,placebo,2199
User 718,joy division,1851
User 718,the cure,1750
User 718,air,928
User 718,massive attack,837
User 718,the killers,705
User 718,portishead,640
User 718,bloc party,636
User 718,björk,623
User 718,interpol,557
User 718,modest mouse,494
User 718,the smiths,486
User 718,beck,465
User 718,u2,454
User 718,the kooks,450
User 718,the clash,436
User 718,the smashing pumpkins,429
User 718,pearl jam,418
User 718,tori amos,404
User 718,tegan and sara,390
User 718,the white stripes,388
